player_id,player_name,team,opponent,position,overall_signal_score,signal_tier,top_positive_driver_1,top_positive_driver_2,top_positive_driver_3,top_negative_driver_1,top_negative_driver_2,top_negative_driver_3,driver_notes
,L.Farrell,JAX,,TE,52.38,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,Co.Heyward,PIT,,TE,52.31,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,B.Corum,LA,,RB,52.26,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
00-0036212,T.Tagovailoa,MIA,SF,QB,52.2,WATCH,recent form: 99.9,data quality: 79.0,,opponent defense fit: 27.8,usage foundation: 33.3,role and availability context: 35.0,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; game environment limited
,J.Brooks,CAR,,RB,52.07,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,R.Tonyan,CHI,,TE,52.07,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,Ja.Williams,NO,,RB,51.94,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,projection strength: 44.8,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,T.Lawrence,JAX,HOU,QB,51.89,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,projection strength: 44.7,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,D.Allen,PHI,,WR,51.86,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,projection strength: 44.6,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,D.Kincaid,BUF,,TE,51.79,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,projection strength: 44.4,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,M.Mariota,WAS,DET,QB,51.77,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,projection strength: 44.4,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,G.Calcaterra,PHI,,TE,51.71,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,projection strength: 44.3,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,M.Alie-Cox,IND,,TE,51.64,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,projection strength: 44.1,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,J.Dobbs,SF,ARI,QB,51.61,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,projection strength: 44.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,T.Wesco,TEN,,TE,51.57,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,projection strength: 43.9,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
00-0038391,S.Clifford,GB,MIN,QB,51.35,WATCH,recent form: 97.2,opponent defense fit: 88.9,data quality: 79.0,projection strength: 29.6,usage foundation: 33.3,role and availability context: 35.0,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; recent form limited; game environment limited
,J.Wiley,KC,,TE,51.35,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,projection strength: 43.4,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,B.Gabbert,KC,LAC,QB,51.28,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,projection strength: 43.3,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,H.Hurst,LAC,,TE,51.28,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,projection strength: 43.3,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,J.Sanders,CAR,,TE,51.28,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,projection strength: 43.3,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,L.Schoonmaker,DAL,,TE,51.21,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,projection strength: 43.1,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
00-0031280,D.Carr,NO,NYG,QB,51.16,WATCH,recent form: 98.6,data quality: 79.0,,usage foundation: 33.3,role and availability context: 35.0,projection strength: 37.0,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; game environment limited
,T.DeVito,NYG,BAL,QB,51.12,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,projection strength: 42.9,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,C.Manhertz,NYG,,TE,51.07,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,projection strength: 42.8,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,J.Horsted,LV,,TE,51.01,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,projection strength: 42.7,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,C.Beathard,JAX,CAR,QB,51.0,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,projection strength: 42.6,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,D.Thompson-Robinson,CLE,BAL,QB,50.96,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,projection strength: 42.5,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,J.Mims,NO,,RB,50.94,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,projection strength: 42.5,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,T.Lance,DAL,WAS,QB,50.82,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,projection strength: 42.2,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,B.Whiteheart,CLE,,TE,50.81,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,projection strength: 42.2,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,M.Jones,JAX,IND,QB,50.64,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,projection strength: 41.8,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,M.Pruitt,PIT,,TE,50.53,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,projection strength: 41.6,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,J.Bates,WAS,,TE,50.5,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,projection strength: 41.5,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,J.FitzPatrick,GB,,TE,50.47,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,projection strength: 41.4,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,B.Sims,GB,,TE,50.42,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,projection strength: 41.3,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,C.Kolar,BAL,,TE,50.21,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,projection strength: 40.8,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,J.Chestnut,TEN,,RB,50.1,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,projection strength: 40.6,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,J.Hall,MIN,GB,QB,50.09,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,projection strength: 40.5,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,D.Lock,NYG,PHI,QB,49.98,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,projection strength: 40.3,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
00-0033077,D.Prescott,DAL,ATL,QB,49.87,WATCH,recent form: 98.2,opponent defense fit: 87.0,data quality: 79.0,projection strength: 25.9,usage foundation: 33.3,role and availability context: 35.0,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; game environment limited
,P.Brown,SEA,,TE,49.85,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,projection strength: 40.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,J.Thrash,CLE,,WR,49.58,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,projection strength: 39.4,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
00-0039163,C.Stroud,HOU,KC,QB,49.55,WATCH,recent form: 98.8,opponent defense fit: 96.3,data quality: 79.0,projection strength: 22.2,usage foundation: 33.3,role and availability context: 35.0,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; game environment limited
,J.Jefferson,DET,,RB,49.49,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,projection strength: 39.2,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,Z.Wilson,NYJ,MIA,QB,49.33,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,projection strength: 38.8,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,B.Jordan,HOU,,TE,49.3,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,projection strength: 38.8,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,H.Haskins,LAC,,RB,49.28,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,projection strength: 38.7,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,K.Yeboah,NYJ,,TE,49.2,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,projection strength: 38.5,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,W.Shipley,PHI,,RB,49.2,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,projection strength: 38.5,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,C.Patterson,PIT,,RB,49.16,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,projection strength: 38.4,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,L.Cager,NYG,,TE,49.13,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,projection strength: 38.4,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,R.Keyton,LV,,WR,49.03,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,projection strength: 38.1,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,R.Williams,PIT,,TE,48.92,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,projection strength: 37.9,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
00-0036264,J.Love,GB,PHI,QB,48.87,WATCH,recent form: 97.2,data quality: 79.0,,projection strength: 33.3,usage foundation: 33.3,role and availability context: 35.0,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; game environment limited
,M.Rudolph,TEN,HOU,QB,48.84,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,projection strength: 37.7,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,P.Strong,CLE,,RB,48.84,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,projection strength: 37.7,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,I.Thomas,CAR,,TE,48.83,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,projection strength: 37.7,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,M.Gaskin,MIN,,RB,48.77,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,projection strength: 37.5,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,J.Jackson,TEN,,WR,48.7,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,projection strength: 37.4,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,L.Musgrave,GB,,TE,48.69,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,projection strength: 37.3,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,R.Tannehill,TEN,JAX,QB,48.67,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,projection strength: 37.3,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,J.Ross,PHI,,WR,48.62,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,projection strength: 37.2,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,J.Wilson,MIA,,RB,48.51,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,projection strength: 36.9,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,T.Kroft,MIA,,TE,48.49,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,projection strength: 36.9,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,C.Stroud,HOU,KC,QB,48.35,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,projection strength: 36.6,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,R.Dwelley,ATL,,TE,48.34,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,projection strength: 36.6,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,D.Young,SEA,,WR,48.2,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,projection strength: 36.2,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,S.McKeon,DAL,,TE,48.06,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,projection strength: 35.9,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,D.Daniels,DET,,TE,47.99,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,projection strength: 35.7,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,B.Rypien,LA,GB,QB,47.86,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,projection strength: 35.5,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,J.Tonges,SF,,TE,47.84,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,projection strength: 35.4,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,I.Charles,NYJ,,WR,47.77,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,projection strength: 35.2,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,J.Love,GB,PHI,QB,47.72,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,projection strength: 35.1,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
00-0035282,E.Stick,LAC,KC,QB,47.68,WATCH,recent form: 99.7,opponent defense fit: 96.3,data quality: 87.8,projection strength: 11.1,usage foundation: 33.3,role and availability context: 35.0,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready
,G.Ricci,CAR,,TE,47.66,WATCH,usage foundation: 66.7,data quality: 65.7,,projection strength: 35.0,role and availability context: 35.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,A.Firkser,KC,,TE,47.63,WATCH,usage foundation: 66.7,data quality: 65.7,,projection strength: 34.9,role and availability context: 35.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,S.Vaki,DET,,RB,47.48,WATCH,usage foundation: 66.7,data quality: 65.7,,projection strength: 34.6,role and availability context: 35.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,M.Boone,CAR,,RB,47.41,WATCH,usage foundation: 66.7,data quality: 65.7,,projection strength: 34.4,role and availability context: 35.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,G.Everett,CHI,,TE,47.39,WATCH,usage foundation: 66.7,data quality: 65.7,,projection strength: 34.4,role and availability context: 35.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,J.Bell,NE,,TE,47.27,WATCH,usage foundation: 66.7,data quality: 65.7,,projection strength: 34.1,role and availability context: 35.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,K.Rader,TEN,,TE,47.12,WATCH,usage foundation: 66.7,data quality: 65.7,,projection strength: 33.8,role and availability context: 35.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,T.McKitty,LAC,,TE,47.09,WATCH,usage foundation: 66.7,data quality: 65.7,,projection strength: 33.7,role and availability context: 35.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,S.Anderson,LAC,,TE,47.09,WATCH,usage foundation: 66.7,data quality: 65.7,,projection strength: 33.7,role and availability context: 35.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,J.Hill,MIA,,TE,46.91,WATCH,usage foundation: 66.7,data quality: 65.7,,projection strength: 33.3,role and availability context: 35.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,D.Ogunbowale,HOU,,RB,46.87,WATCH,usage foundation: 66.7,data quality: 65.7,,projection strength: 33.2,role and availability context: 35.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,C.Woerner,ATL,,TE,46.84,WATCH,usage foundation: 66.7,data quality: 65.7,,projection strength: 33.1,role and availability context: 35.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,B.Spann-Ford,DAL,,TE,46.62,WATCH,usage foundation: 66.7,data quality: 65.7,,projection strength: 32.6,role and availability context: 35.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,E.Tomlinson,LAC,,TE,46.43,WATCH,usage foundation: 66.7,data quality: 65.7,,projection strength: 32.2,role and availability context: 35.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,T.Siemian,NYJ,NE,QB,46.39,WATCH,usage foundation: 66.7,data quality: 65.7,,projection strength: 32.1,role and availability context: 35.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,H.Luepke,DAL,,RB,46.34,WATCH,usage foundation: 66.7,data quality: 65.7,,projection strength: 32.0,role and availability context: 35.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,D.Smythe,MIA,,TE,46.29,WATCH,usage foundation: 66.7,data quality: 65.7,,projection strength: 31.9,role and availability context: 35.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,S.Perine,KC,,RB,46.23,WATCH,usage foundation: 66.7,data quality: 65.7,,projection strength: 31.7,role and availability context: 35.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,C.Yankoff,WAS,,TE,46.19,WATCH,usage foundation: 66.7,data quality: 65.7,,projection strength: 31.6,role and availability context: 35.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,N.Peterman,CHI,LV,QB,46.16,WATCH,usage foundation: 66.7,data quality: 65.7,,projection strength: 31.6,role and availability context: 35.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,J.Shorter,LV,,TE,45.69,WATCH,usage foundation: 66.7,data quality: 65.7,,projection strength: 30.5,role and availability context: 35.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,J.Baker,NE,,WR,45.47,WATCH,usage foundation: 66.7,data quality: 65.7,,projection strength: 30.0,role and availability context: 35.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,J.Garoppolo,LA,SEA,QB,45.36,WATCH,usage foundation: 66.7,data quality: 65.7,,projection strength: 29.7,role and availability context: 35.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,C.Rush,DAL,PHI,QB,45.26,WATCH,usage foundation: 66.7,data quality: 65.7,,projection strength: 29.5,role and availability context: 35.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,D.Dallas,ARI,,RB,45.2,WATCH,usage foundation: 66.7,data quality: 65.7,,projection strength: 29.4,role and availability context: 35.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,K.Kieft,TB,,TE,45.06,WATCH,usage foundation: 66.7,data quality: 65.7,,projection strength: 29.1,role and availability context: 35.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,G.Dulcich,NYG,,TE,45.0,WATCH,usage foundation: 66.7,data quality: 65.7,,projection strength: 28.9,role and availability context: 35.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,P.Walker,CLE,DEN,QB,44.92,WATCH,usage foundation: 66.7,data quality: 65.7,,projection strength: 28.7,role and availability context: 35.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,B.Bell,KC,,TE,44.83,WATCH,usage foundation: 66.7,data quality: 65.7,,projection strength: 28.5,role and availability context: 35.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,P.Fant,DAL,,TE,44.61,WATCH,usage foundation: 66.7,data quality: 65.7,,projection strength: 28.0,role and availability context: 35.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,R.Blackshear,CAR,,RB,44.59,WATCH,usage foundation: 66.7,data quality: 65.7,,projection strength: 28.0,role and availability context: 35.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,T.Homer,CHI,,RB,44.59,WATCH,usage foundation: 66.7,data quality: 65.7,,projection strength: 28.0,role and availability context: 35.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,W.Mallory,IND,,TE,44.54,WATCH,usage foundation: 66.7,data quality: 65.7,,projection strength: 27.9,role and availability context: 35.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,V.Jones,CAR,,RB,44.43,WATCH,usage foundation: 66.7,data quality: 65.7,,projection strength: 27.6,role and availability context: 35.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,K.Cousins,ATL,LV,QB,44.36,WATCH,usage foundation: 66.7,data quality: 65.7,,projection strength: 27.5,role and availability context: 35.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,S.Howell,SEA,GB,QB,44.18,WATCH,usage foundation: 66.7,data quality: 65.7,,projection strength: 27.0,role and availability context: 35.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,J.Ward,PIT,,RB,44.1,WATCH,usage foundation: 66.7,data quality: 65.7,,projection strength: 26.9,role and availability context: 35.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,J.Polk,NE,,WR,44.04,WATCH,usage foundation: 66.7,data quality: 65.7,,projection strength: 26.7,role and availability context: 35.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,C.Keenum,HOU,CLE,QB,44.0,WATCH,usage foundation: 66.7,data quality: 65.7,,projection strength: 26.6,role and availability context: 35.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,H.Pearson,GB,,TE,43.97,WATCH,usage foundation: 66.7,data quality: 65.7,,projection strength: 26.6,role and availability context: 35.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
