Player Name,Player ID,Team,Position,Injury Status,Practice Status,Game Status,Availability Risk,Confidence Penalty,Projection Action,Manual Override,Source,Updated At,Validation Status,Notes
D.Bellinger,00-0038115,NYG,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
T.Irwin,00-0035341,CIN,WR,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
J.Mitchell,00-0037282,DET,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
C.Parkinson,00-0036244,LA,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
D.Henderson,00-0035664,LA,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
C.Johnson,00-0036254,CHI,WR,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
D.Wells,00-0034575,TB,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
A.Rodgers,00-0036991,IND,WR,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
J.Deguara,00-0036332,JAX,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
A.Mitchell,00-0039890,IND,WR,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
A.Erickson,00-0032543,NE,WR,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
T.Spears,00-0039032,TEN,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
I.Likely,00-0037838,BAL,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
B.Wright,00-0036754,DET,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
K.Jackson,00-0038969,TEN,WR,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
T.Palmer,00-0039052,TB,WR,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
B.Irving,00-0039361,TB,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
M.Lewis,00-0024243,CHI,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
K.Herbert,00-0036906,CIN,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
D.Washington,00-0038558,PIT,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
J.Ruckert,00-0037805,NYJ,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
C.Stover,00-0039359,HOU,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
P.Dorsett,00-0032208,DEN,WR,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
N.Gray,00-0036637,KC,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
R.Bell,00-0038647,SF,WR,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
J.Winfree,00-0035593,IND,WR,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
P.Hendershot,00-0037569,KC,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
L.Farrell,00-0036887,JAX,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
Co.Heyward,00-0037304,PIT,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
I.Smith-Marsette,00-0036635,NYG,WR,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
G.Olszewski,00-0035645,NYG,WR,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
B.Ford-Wheaton,00-0038477,NYG,WR,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
J.Williams,00-0036997,DEN,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
B.Hall,00-0038120,NYJ,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
D.Byrd,00-0031868,ATL,WR,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
K.Osborn,00-0036345,WAS,WR,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
K.Williams,00-0037840,LA,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
J.Mingo,00-0039062,DAL,WR,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
R.Tonyan,00-0033757,CHI,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
C.Hubbard,00-0036555,CAR,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
T.Montgomery,00-0032200,NE,WR,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
R.White,00-0037256,TB,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
J.Wiley,00-0039824,KC,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
H.Hurst,00-0034830,LAC,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
L.Schoonmaker,00-0038547,DAL,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
D.Montgomery,00-0035685,DET,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
T.Thornton,00-0038104,NE,WR,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
J.Horsted,00-0035562,LV,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
J.Mims,00-0038678,NO,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
T.Etienne,00-0036973,JAX,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
B.Whiteheart,00-0038710,CLE,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
D.Kincaid,00-0038933,BUF,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
C.Manhertz,00-0031484,NYG,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
M.Bandy,00-0036959,DEN,WR,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
M.Pruitt,00-0031585,PIT,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
J.FitzPatrick,00-0037306,GB,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
B.Sims,00-0038809,GB,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
N.Harris,00-0036893,PIT,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
R.James,00-0034286,KC,WR,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
J.Hyatt,00-0038938,NYG,WR,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
C.Blair,00-0036463,ATL,WR,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
J.Sanders,00-0039356,CAR,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
D.Knox,00-0035689,BUF,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
Cas.Washington,00-0039394,ATL,WR,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
J.Bates,00-0036628,WAS,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
P.Brown,00-0033439,SEA,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
D.Swift,00-0036275,CHI,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
S.Barkley,00-0034844,PHI,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
J.Thrash,00-0039379,CLE,WR,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
M.Slater,00-0026293,NE,WR,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
M.Cunningham,00-0038911,NE,WR,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
A.Trautman,00-0036422,DEN,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
B.Jordan,00-0036556,HOU,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
J.Virgil,00-0037387,BUF,WR,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
M.Washington,00-0037272,KC,WR,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
M.Sanders,00-0035243,CAR,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
R.Keyton,00-0039543,LV,WR,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
K.Granson,00-0036876,IND,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
R.Chosen,00-0032688,MIA,WR,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
I.Thomas,00-0034365,CAR,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
T.Quitoriano,00-0037277,HOU,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
L.Musgrave,00-0039144,GB,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
J.Ross,00-0033460,PHI,WR,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
J.Jackson,00-0039392,TEN,WR,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
R.Mostert,00-0031687,MIA,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
B.Robinson,00-0038542,ATL,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
R.Dwelley,00-0034073,ATL,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
S.Ahmed,00-0036020,MIA,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
A.Isabella,00-0035527,BUF,WR,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
S.McCormick,00-0037509,LV,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
L.Treadwell,00-0032951,BAL,WR,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
K.Yeboah,00-0036510,NYJ,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
T.Tracy,00-0039384,NYG,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
G.Calcaterra,00-0037086,PHI,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
A.Ogletree,00-0037292,IND,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
L.Cager,00-0036145,NYG,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
G.Ricci,00-0035956,CAR,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
D.Harty,00-0035215,BAL,WR,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
M.Alie-Cox,00-0033217,IND,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
M.Lloyd,00-0039811,GB,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
G.Everett,00-0033895,CHI,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
Z.Charbonnet,00-0039165,SEA,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
B.Robinson,00-0037746,WAS,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
J.Dobbins,00-0036158,LAC,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
K.Rader,00-0034193,TEN,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
R.Williams,00-0037451,PIT,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
N.Remigio,00-0038519,KC,WR,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
